name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
college station,2023-11-05,27.9,16.6,21.6,28.2,16.6,21.6,16.4,74.2,0,0,0,,0,0,18.4,14.2,173.6,1019.5,27.9,13.1,78,7,5,10,2023-11-05T06:43:06,2023-11-05T17:34:20,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"99999900438,74746003904,KCFD,KRWV,KCLL,D0664"
college station,2023-11-06,28,18.7,23.1,28.5,18.7,23.3,17.1,70,0,0,0,,0,0,38,21.5,187.4,1015.9,14.7,16,68.8,5.8,3,10,2023-11-06T06:43:55,2023-11-06T17:33:36,0.79,Clear,Clear conditions throughout the day.,clear-day,"99999900438,74746003904,KCFD,KRWV,KCLL,D0664"
college station,2023-11-07,30.8,19.3,24.5,30.8,19.3,24.7,17.9,69.3,0,0,0,,0,0,39.9,26.6,185.5,1014,13.2,15.6,96.7,8.3,6,10,2023-11-07T06:44:44,2023-11-07T17:32:53,0.82,Clear,Clear conditions throughout the day.,clear-day,"99999900438,74746003904,KCFD,KRWV,KCLL,D0664"
college station,2023-11-08,30.3,21.4,25,31.5,21.4,25.4,19.2,71.8,0,0,0,,0,0,44.1,23.4,181.8,1012.8,45.4,16,42.5,3.7,2,5,2023-11-08T06:45:33,2023-11-08T17:32:12,0.85,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"99999900438,74746003904,KCFD,KRWV,KCLL,D0664"
college station,2023-11-09,26.3,15.8,21.9,26.3,15.8,21.9,18.7,82.5,5.039,100,37.5,rain,0,0,38.9,22.1,352.9,1013.7,66.9,15.7,30.8,2.5,2,10,2023-11-09T06:46:23,2023-11-09T17:31:32,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"99999900438,1286W,74746003904,KCFD,KRWV,KCLL,D0664"
college station,2023-11-10,15.3,13.5,14.5,15.3,13.5,14.5,12.3,87.1,3.693,100,45.83,rain,0,0,38.4,24.9,5.5,1019.2,100,13.7,16,1.5,1,10,2023-11-10T06:47:12,2023-11-10T17:30:54,0.91,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"99999900438,74746003904,KCFD,KRWV,KCLL,D0664"
college station,2023-11-11,16.2,13,14.5,16.2,13,14.5,11.7,83.5,0,0,0,,0,0,22.3,17,20.5,1022.3,100,14.7,19.5,1.6,1,10,2023-11-11T06:48:03,2023-11-11T17:30:17,0.95,Overcast,Cloudy skies throughout the day.,cloudy,"99999900438,74746003904,KCFD,KRWV,KCLL,D0664"
college station,2023-11-12,18.9,15.2,16.5,18.9,15.2,16.5,12.1,75.3,2.006,100,25,rain,0,0,22.3,15.8,21,1024.6,88.2,15.9,26.3,2.1,1,10,2023-11-12T06:48:53,2023-11-12T17:29:42,0.98,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"99999900438,74746003904,KCFD,KRWV,KCLL,D0664"
college station,2023-11-13,19.6,13.9,16.5,19.6,13.9,16.5,12.1,76,5.761,100,25,rain,0,0,29.5,21.2,29.1,1025.2,96.6,15.9,35.7,3,2,10,2023-11-13T06:49:43,2023-11-13T17:29:08,0,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"99999900438,74746003904,KCFD,KRWV,KCLL,D0664"
college station,2023-11-14,21.8,14.2,17.8,21.8,14.2,17.8,11.5,67.2,0.016,100,8.33,rain,0,0,25.9,15.2,2.8,1022.7,82.3,15.8,44.7,3.8,2,10,2023-11-14T06:50:34,2023-11-14T17:28:36,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"99999900438,74746003904,KCFD,KRWV,KCLL,D0664"
college station,2023-11-15,24.6,11,17.8,24.6,11,17.8,10.3,65.1,0,0,0,,0,0,27.7,20.7,5.2,1020.7,0.8,15.1,108.3,9.3,5,10,2023-11-15T06:51:25,2023-11-15T17:28:05,0.08,Clear,Clear conditions throughout the day.,clear-day,"99999900438,74746003904,KCFD,KRWV,KCLL,D0664,72376123901"
college station,2023-11-16,16.9,15,15.9,16.9,15,15.9,13.3,84.3,0,0,0,,0,0,18.4,12.6,116.4,1018.2,97.5,15.1,22.2,2,1,10,2023-11-16T06:52:16,2023-11-16T17:27:36,0.12,Overcast,Cloudy skies throughout the day.,cloudy,"99999900438,74746003904,KCFD,KRWV,KCLL,D0664,72376123901"
college station,2023-11-17,22.8,13,16.9,22.8,13,16.9,13.6,81.8,0,0,0,,0,0,27.7,20.1,231.5,1014.4,57.2,14.7,92.1,8,5,10,2023-11-17T06:53:07,2023-11-17T17:27:09,0.16,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"99999900438,74746003904,KCFD,KRWV,KCLL,D0664,72376123901"
college station,2023-11-18,22.6,13.2,17.9,22.6,13.2,17.9,13.8,78,0,0,0,,0,0,25.9,15.6,1.8,1017.5,63.9,15,62.5,5.3,5,10,2023-11-18T06:53:58,2023-11-18T17:26:43,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"99999900438,74746003904,KCFD,KRWV,KCLL,D0664"
college station,2023-11-19,21.6,11.6,17.3,21.6,11.6,17.3,14.3,83.5,0,0,0,,0,0,40.7,22.7,148.6,1011.8,79,13.9,34.2,3,2,10,2023-11-19T06:54:50,2023-11-19T17:26:19,0.23,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"99999900438,74746003904,KCFD,KRWV,KCLL,D0664"
college station,2023-11-20,26.2,16.6,20.8,26.2,16.6,20.8,16.6,78.8,1.285,100,8.33,rain,0,0,40.4,26,252.3,1007.7,64.9,14.7,53.6,4.6,4,30,2023-11-20T06:55:41,2023-11-20T17:25:56,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"99999900438,74746003904,KCFD,KRWV,KCLL,D0664,72376123901"
college station,2023-11-21,16.1,9.3,12.8,16.1,8.3,12.6,5.5,61.6,0,0,0,,0,0,57.8,33.1,332,1021.7,57.5,16,38,3.3,2,10,2023-11-21T06:56:32,2023-11-21T17:25:35,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"99999900438,74746003904,KCFD,KRWV,KCLL,D0664"
college station,2023-11-22,16.5,3.4,9.4,16.5,1.6,8.6,-0.4,55.6,0,0,0,,0,0,27.3,18.5,335.6,1023.7,0,16,95.7,8.2,5,10,2023-11-22T06:57:23,2023-11-22T17:25:16,0.33,Clear,Clear conditions throughout the day.,clear-day,"99999900438,74746003904,KCFD,KRWV,KCLL,D0664"
college station,2023-11-23,13,4.1,8.7,13,4.1,8.7,4.6,75.9,0,0,0,,0,0,18.4,12.4,146.1,1019.3,49.4,16,19.6,1.8,1,10,2023-11-23T06:58:14,2023-11-23T17:24:59,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"99999900438,74746003904,KCFD,KRWV,KCLL,D0664,72376123901"
college station,2023-11-24,18.8,5.7,11.5,18.8,3.9,11.3,5.3,69.1,0,0,0,,0,0,18.4,15,58,1021.2,0,14.8,101.9,8.8,5,10,2023-11-24T06:59:05,2023-11-24T17:24:43,0.41,Clear,Clear conditions throughout the day.,clear-day,"99999900438,74746003904,KCFD,KRWV,KCLL,D0664,72376123901"
college station,2023-11-25,17,6.6,12.3,17,4.6,11.8,6.7,70,0.03,100,4.17,rain,0,0,22.3,13.5,77,1019.1,66.6,15.9,39,3.4,2,10,2023-11-25T06:59:55,2023-11-25T17:24:29,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"99999900438,74746003904,KCFD,KRWV,KCLL,D0664"
college station,2023-11-26,12.9,5,10.4,12.9,2.1,9.6,3.6,65.1,0,0,0,,0,0,48.3,31.9,343.8,1021.4,44.1,16,78.3,6.7,4,10,2023-11-26T07:00:46,2023-11-26T17:24:16,0.48,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"99999900438,74746003904,KCFD,KRWV,KCLL,D0664,72376123901"
college station,2023-11-27,13.8,2.8,8.4,13.8,0.4,7,-2,49.9,0,0,0,,0,0,29.5,20.4,7,1027.5,0.1,16,82,7.1,4,10,2023-11-27T07:01:36,2023-11-27T17:24:06,0.5,Clear,Clear conditions throughout the day.,clear-day,"74746003904,KRWV,KCLL,D0664,72376123901"
college station,2023-11-28,17.2,8.3,11.2,17.2,7.1,10.8,-0.8,44.9,0,0,0,,0,0,14.8,12.8,88.5,1028.3,45.1,16,96,8.1,5,10,2023-11-28T07:02:26,2023-11-28T17:23:57,0.54,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"74746003904,KRWV,KCLL,D0664,72376123901"
college station,2023-11-29,17.8,5,12,17.8,4.6,12,4.1,59.7,0,0,0,,0,0,29.5,18.2,136.6,1022.1,57.2,16,43.9,3.7,2,10,2023-11-29T07:03:16,2023-11-29T17:23:50,0.58,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"1286W,74746003904,KRWV,KCLL,D0664,72376123901"
college station,2023-11-30,20.6,15,18,20.6,15,18,16.7,92.3,3.992,100,37.5,rain,0,0,44.6,28.1,141.1,1009.4,99.8,10.9,23.1,1.9,1,30,2023-11-30T07:04:05,2023-11-30T17:23:44,0.61,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"99999900438,74746003904,KRWV,KCFD,KCLL,D0664,72376123901"
college station,2023-12-01,19.8,12.4,16,19.8,12.4,16,10.6,73.4,0,0,0,,0,0,35.3,18.7,356.9,1011.5,71.5,11,52.3,4.5,4,10,2023-12-01T07:04:54,2023-12-01T17:23:41,0.64,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"99999900438,74746003904,KCFD,KRWV,KCLL,D0664"
college station,2023-12-02,19.1,9.2,12.9,19.1,7.8,12.8,7.8,71.8,0,0,0,,0,0,29.5,18.6,343.6,1013.8,26,16,52.9,4.5,3,10,2023-12-02T07:05:42,2023-12-02T17:23:39,0.67,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"99999900438,74746003904,KCFD,KRWV,KCLL,D0664"
college station,2023-12-03,21.6,7.2,14.1,21.6,5.7,13.9,3.5,53.8,0,0,0,,0,0,29.5,17.5,221,1016.3,0,16,62.3,5.4,4,10,2023-12-03T07:06:30,2023-12-03T17:23:38,0.7,Clear,Clear conditions throughout the day.,clear-day,"99999900438,74746003904,KCFD,KRWV,KCLL,D0664"
college station,2023-12-04,20.5,8.6,13.6,20.5,7.1,13.4,0.9,44.7,0,0,0,,0,0,35.3,21.9,349.6,1020.4,0.4,15.8,87.6,7.5,5,10,2023-12-04T07:07:17,2023-12-04T17:23:40,0.75,Clear,Clear conditions throughout the day.,clear-day,"99999900438,74746003904,KCFD,KRWV,KCLL,D0664"
college station,2023-12-05,22.1,3.5,12.1,22.1,3.3,12,2.2,54.8,0.088,100,4.17,rain,0,0,13,10.3,350.8,1024.4,0,16,84.9,7.4,5,10,2023-12-05T07:08:04,2023-12-05T17:23:43,0.77,Rain,Clear conditions throughout the day with afternoon rain.,rain,"99999900438,74746003904,KCFD,KRWV,KCLL,D0664,72376123901"
college station,2023-12-06,20,7.8,12.6,20,6.5,12.3,2.1,51.3,0,0,0,,0,0,14.8,12.8,65.8,1027.6,0,16,84.4,7.2,5,10,2023-12-06T07:08:50,2023-12-06T17:23:48,0.8,Clear,Clear conditions throughout the day.,clear-day,"99999900438,74746003904,KCFD,KRWV,KCLL,D0664,72376123901"
college station,2023-12-07,21.7,6.5,15.2,21.7,4.8,14.7,9.2,68.5,0,0,0,,0,0,39,31.1,165.3,1019.6,44.8,16,55,4.6,2,10,2023-12-07T07:09:35,2023-12-07T17:23:55,0.83,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"99999900438,74746003904,KCFD,KRWV,KCLL,D0664"
college station,2023-12-08,25.7,17.9,21.4,25.7,17.9,21.4,17,77.3,0,0,0,,0,0,51.1,33.1,180.4,1010.8,83.6,16,77.8,6.5,5,30,2023-12-08T07:10:19,2023-12-08T17:24:03,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"99999900438,74746003904,KCFD,KRWV,KCLL,D0664"
college station,2023-12-09,26.5,12.7,21,26.5,12.7,21,13.6,65.1,0,0,0,,0,0,54.4,35.3,304.5,1015.2,76.5,16,85,7.4,5,30,2023-12-09T07:11:03,2023-12-09T17:24:13,0.9,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"99999900438,74746003904,KCFD,KRWV,KCLL,D0664"
college station,2023-12-10,13.7,3,8.4,13.7,1.3,7.1,-5.4,39.1,0,0,0,,0,0,45.7,28.7,335.2,1026.3,0,16,86.2,7.3,5,10,2023-12-10T07:11:46,2023-12-10T17:24:25,0.93,Clear,Clear conditions throughout the day.,clear-day,"99999900438,74746003904,KCFD,KRWV,KCLL,D0664"
college station,2023-12-11,18.3,0.5,8.5,18.3,-1.6,8.3,-4.1,45.6,0,0,0,,0,0,27.7,17.8,157.4,1024,0,16,81.8,7,5,10,2023-12-11T07:12:28,2023-12-11T17:24:38,0.96,Clear,Clear conditions throughout the day.,clear-day,"99999900438,74746003904,KCFD,KRWV,KCLL,D0664"
college station,2023-12-12,20,5.5,12.3,20,3.8,12,3.5,57.5,0,0,0,,0,0,25.9,19.4,101.1,1027.3,5.1,16,72.3,6.2,5,10,2023-12-12T07:13:09,2023-12-12T17:24:53,0,Clear,Clear conditions throughout the day.,clear-day,"99999900438,1286W,74746003904,KCFD,KRWV,KCLL,D0664"
college station,2023-12-13,17.1,9.8,12.6,17.1,8.9,12.5,0.9,46.5,0.01,100,8.33,rain,0,0,22.3,19.6,73.8,1029.6,70.1,16,49.1,4.2,3,10,2023-12-13T07:13:50,2023-12-13T17:25:10,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"99999900438,1286W,74746003904,KCFD,KRWV,KCLL,D0664"
college station,2023-12-14,21.6,10,14.9,21.6,10,14.9,6.1,56.2,0,0,0,,0,0,31.7,20,85.9,1027.7,33,16,79.7,6.9,4,10,2023-12-14T07:14:29,2023-12-14T17:25:28,0.06,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"99999900438,74746003904,KCFD,KRWV,KCLL,D0664"
college station,2023-12-15,20.4,13.2,16,20.4,13.2,16,11,72.7,2.23,100,16.67,rain,0,0,31.7,18.2,90.3,1022.4,93.5,15.5,44.9,4,2,10,2023-12-15T07:15:07,2023-12-15T17:25:48,0.1,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"99999900438,74746003904,KCFD,KRWV,KCLL,D0664,72376123901"
college station,2023-12-16,17.1,7.1,11.7,17.1,4.6,11,6.1,71,0.392,100,4.17,rain,0,0,39.5,25.6,333.9,1022.1,16.5,15.9,95.4,8.2,5,10,2023-12-16T07:15:44,2023-12-16T17:26:09,0.13,Rain,Clear conditions throughout the day with early morning rain.,rain,"99999900438,74746003904,KCFD,KRWV,KCLL,D0664"
college station,2023-12-17,20.6,2.1,10.5,20.6,1.2,10.2,1.4,59.4,0,0,0,,0,0,18.4,15.2,242.3,1019.4,0,16,85.7,7.3,5,10,2023-12-17T07:16:20,2023-12-17T17:26:32,0.17,Clear,Clear conditions throughout the day.,clear-day,"99999900438,74746003904,KCFD,KRWV,KCLL,D0664"
college station,2023-12-18,21.5,5.5,12.1,21.5,4.5,11.8,2.2,53.7,0,0,0,,0,0,29.5,21.7,350.9,1022.2,0,16,89.5,7.7,5,10,2023-12-18T07:16:55,2023-12-18T17:26:57,0.21,Clear,Clear conditions throughout the day.,clear-day,"99999900438,74746003904,KCFD,KRWV,KCLL,D0664"
college station,2023-12-19,18.9,5.3,11.9,18.9,2.9,11.2,2.8,55.3,0,0,0,,0,0,25.9,22.7,112.3,1024.1,0,16,92.7,8,5,10,2023-12-19T07:17:29,2023-12-19T17:27:23,0.25,Clear,Clear conditions throughout the day.,clear-day,"99999900438,74746003904,KCFD,KRWV,KCLL,D0664,72376123901"
college station,2023-12-20,22.1,10.5,15.4,22.1,10.5,15.4,10.8,75,0,0,0,,0,0,33.5,23.1,126.6,1023.3,40.8,15.8,78.2,6.8,4,10,2023-12-20T07:18:01,2023-12-20T17:27:50,0.28,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"99999900438,74746003904,KCFD,KRWV,KCLL,D0664"
college station,2023-12-21,18.9,14.3,16.2,18.9,14.3,16.2,13.8,85.5,0.297,100,12.5,rain,0,0,31.3,17,118.4,1023.9,97,15.9,31.7,2.9,2,10,2023-12-21T07:18:33,2023-12-21T17:28:19,0.31,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"99999900438,74746003904,KCFD,KRWV,KCLL,D0664"
college station,2023-12-22,19.3,14.2,16.6,19.3,14.2,16.6,15.5,93.2,0.434,100,16.67,rain,0,0,20.5,10.2,128.8,1022,97.9,11.4,25.4,2,1,10,2023-12-22T07:19:02,2023-12-22T17:28:49,0.35,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"99999900438,74746003904,KCFD,KRWV,KCLL,D0664"
college station,2023-12-23,22.1,16.5,18.6,22.1,16.5,18.6,17.1,91,13.999,100,29.17,rain,0,0,38.9,22.4,127.8,1017.4,99,10.4,35.2,2.9,2,10,2023-12-23T07:19:31,2023-12-23T17:29:21,0.38,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"99999900438,74746003904,KCFD,KRWV,KCLL,D0664,72376123901"
college station,2023-12-24,19.4,13.8,17.1,19.4,13.8,17.1,15.2,89.1,26.55,100,50,rain,0,0,55.4,21.4,166.1,1010.7,57.3,15.1,37.5,3.1,2,10,2023-12-24T07:19:58,2023-12-24T17:29:53,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"99999900438,74746003904,KCFD,KRWV,KCLL,D0664,72376123901"
college station,2023-12-25,12.7,5.6,8.8,12.7,2.9,7.3,2.1,63.8,0,0,0,,0,0,42.5,26.9,321.3,1018.2,0,16,83.3,7.1,5,10,2023-12-25T07:20:24,2023-12-25T17:30:28,0.45,Clear,Clear conditions throughout the day.,clear-day,"99999900438,74746003904,KCFD,KRWV,KCLL,D0664,72376123901"
college station,2023-12-26,14,1.9,7.6,14,0.5,7,0.9,64.8,0,0,0,,0,0,35.3,17.9,157.8,1017.8,10.3,16,80.3,6.7,5,10,2023-12-26T07:20:48,2023-12-26T17:31:03,0.5,Clear,Clear conditions throughout the day.,clear-day,"99999900438,74746003904,KCFD,KRWV,KCLL,D0664,72376123901"
college station,2023-12-27,15.5,2.9,8.9,15.5,2.9,8.2,2.6,68.3,0,0,0,,0,0,37.6,24.9,311.9,1018,8.7,14.7,98.6,8.5,5,10,2023-12-27T07:21:11,2023-12-27T17:31:40,0.52,Clear,Clear conditions throughout the day.,clear-day,"99999900438,74746003904,KCFD,KRWV,KCLL,D0664,72376123901"
college station,2023-12-28,13.6,2.4,7.5,13.6,1.5,6.6,0.5,62.5,0,0,0,,0,0,38.7,23.8,330.4,1021.3,6.9,16,97,8.4,5,10,2023-12-28T07:21:33,2023-12-28T17:32:18,0.56,Clear,Clear conditions throughout the day.,clear-day,"99999900438,74746003904,KCFD,KRWV,KCLL,D0664,72376123901"
college station,2023-12-29,13.8,0.6,6.5,13.8,-2.6,5,-0.5,63.6,0,0,0,,0,0,29.5,21.2,286.5,1023.9,0.8,16,90,7.7,5,10,2023-12-29T07:21:53,2023-12-29T17:32:57,0.59,Clear,Clear conditions throughout the day.,clear-day,"99999900438,74746003904,KCFD,KRWV,KCLL,D0664,72376123901"
college station,2023-12-30,18.3,-0.1,8.8,18.3,-1.9,8.5,-0.3,56.9,0,0,0,,0,0,22.3,12,225.7,1022.2,0,16,96.2,8.4,5,10,2023-12-30T07:22:11,2023-12-30T17:33:37,0.62,Clear,Clear conditions throughout the day.,clear-day,"99999900438,74746003904,KCFD,KRWV,KCLL,D0664,72376123901"
college station,2023-12-31,22.2,4.3,13.3,22.2,3.3,12.9,6.4,64.9,0,0,0,,0,0,37.6,22.5,192.3,1019.1,7.5,16,101.6,8.9,5,10,2023-12-31T07:22:28,2023-12-31T17:34:18,0.65,Clear,Clear conditions throughout the day.,clear-day,"99999900438,74746003904,KCFD,KRWV,KCLL,D0664,72376123901"
